,title,price,link
260,"Primebook 2 Max 2026 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","28,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMDYyMzYyMDUwMTA3MTk1OjE3NzYyNjMxOTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcwNjM5MjAxMDAzMjo6Mzo6&url=%2FPrimebook-Storage-15-6-Inch-MediaTek-Keyboard%2Fdp%2FB0FFMQB3KL%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FFMQB3KL%26pd_rd_r%3Dc613b02f-8b0e-45b2-9593-585bd484be1e%26pd_rd_w%3DCvc6A%26pd_rd_wg%3Da5vyT%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3D6GHZ1NDTXV8N500MVP56%26qid%3D1776263194%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-196-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DzUANlRM61Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=zUANlRM61Y&sp_cr=ZAZ
261,"Primebook 2 Neo (2026) | 6GB RAM, 128GB Storage (Upgradable Upto 512GB) | MediaTek Helio G99 | Android 15 (PrimeOS3.0) | in-Built AI | 11.6” Thin & Light Laptop | Type-C, USB, MicroSD Ports","19,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMDYyMzYyMDUwMTA3MTk1OjE3NzYyNjMxOTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYyMTQ2MTg5MTEzMjo6NDo6&url=%2FPrimebook-Upgradable-MediaTek-G99-PrimeOS3-0%2Fdp%2FB0FDLB7BQZ%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FDLB7BQZ%26pd_rd_r%3Dc613b02f-8b0e-45b2-9593-585bd484be1e%26pd_rd_w%3DCvc6A%26pd_rd_wg%3Da5vyT%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3D6GHZ1NDTXV8N500MVP56%26qid%3D1776263194%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-197-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DE8O8DLTkwq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=E8O8DLTkwq&sp_cr=ZAZ
262,"DELL PRO 15 (Renewd) (2025) AMD Ryzen 5 7520U Quad Core - (8 GB DDR5/512 GB SSD/AMD Radeon 610M Graphics/Windows 11 Home) Thin and Light Business Laptop/Backlit/15.6"" FHD Display/Black/1.5 kg/MSO 2021","41,600",https://amazon.in/DELL-PRO-15-Renewd-Ryzen/dp/B0B2KWJHT2/ref=sr_1_198?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-198
263,"Primebook 2 Max 2026 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","28,990",https://amazon.in/Primebook-Storage-15-6-Inch-MediaTek-Keyboard/dp/B0FFMQB3KL/ref=sr_1_199?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-199
264,"Acer Aspire, AMD Ryzen R5 7430U Processor, 16 GB RAM, 1TB SSD, Full HD IPS, 15.6''/39.62 cm, Windows 11 Home, Pure Silver, 1.79 kg, AS15-42, Backlit Keyboard, Thin and Light Laptop","54,990",https://amazon.in/Processor-Windows-AS15-42-Backlit-Keyboard/dp/B0FCG41JWV/ref=sr_1_200?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-200
265,"ASUS Vivobook Go 14, AMD Ryzen 5 7520U, 16GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, Cool Silver, 1.38kg, E1404FA-NK5541WS, AMD Radeon iGPU, 42WHrs, M365 Basic (1Year)* Laptop","49,990",https://amazon.in/ASUS-Vivobook-Radeon-Windows-E1404FA-NK5541WS/dp/B0DTYPRFVM/ref=sr_1_201?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-201
266,"acer Nitro V 15, AMD Ryzen 5 6600H Hexa-core Processor,NVIDIA GeForce RTX 4050-6GB GDDR6,16 GB, 512 GB, Full HD IPS, 15.6""/39.62 cm, 165 Hz, Win 11 Home,Obsidian Black, 2.1 kg, ANV15-41,Gaming Laptop","75,990",https://amazon.in/acer-Hexa-core-Processor-4050-6GB-ANV15-41/dp/B0FPQ7YC8D/ref=sr_1_202?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-202
267,"Dell 15 Laptop, 14th Gen Intel Core 3 100U Processor, 16GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","59,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NTMyMzgxMDY1OTYzOTM0OjE3NzYyNjMxOTQ6c3BfbXRmOjMwMTAyNzMyNjExMDQzMjo6MDo6&url=%2FDell-Laptop-Processor-Graphics-Display%2Fdp%2FB0GV1L119H%2Fref%3Dsr_1_203_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263194%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-203-spons%26aref%3DpruKHNaaen%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=pruKHNaaen&sp_cr=ZAZ
268,"Lenovo LOQ, AMD Ryzen 5 7235HS, RTX 3050-6GB, 24GB RAM, 512GB SSD, FHD, 15.6""/39.6cm, 144Hz, Windows 11, Office Home 2024, Grey, 2.4Kg, 3 Mon. Game Pass, 83JC00EFIN, Gaming Laptop","83,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NjIxMDk4NzQ3ODMxNTk1OjE3NzYyNjMxMjQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDUyNTE2MTc2MzUzMjo6Mjo6&url=%2FLenovo-Smartchoice-7235HS-Windows-83JC00EFIN%2Fdp%2FB0DPQG53ZR%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DPQG53ZR%26pd_rd_r%3D485a1464-77f3-4267-baab-dad4700ec6d9%26pd_rd_w%3DXNXZo%26pd_rd_wg%3DjENoX%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DHGWB1HD0QYP88T54EN2G%26qid%3D1776263124%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-19-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DsuzcBhBOOp%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=suzcBhBOOp&sp_cr=ZAZ
269,"Lenovo IdeaPad Slim 5 Ryzen 7 7735HS (16GB RAM/512GB SSD/Integrated AMD Radeon 680M Graphics/WUXGA IPS Display/13.3"" (33.7cm)/Windows 11/Office Home 2024/Backlit KB/Grey/1.15Kg), 83J2000HIN Laptop","70,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NTMyMzgxMDY1OTYzOTM0OjE3NzYyNjMxOTQ6c3BfbXRmOjMwMTAxODY3MzA5MjQzMjo6MDo6&url=%2FLenovo-IdeaPad-Integrated-Graphics-83J2000HIN%2Fdp%2FB0DVGF96B4%2Fref%3Dsr_1_204_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263194%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-204-spons%26aref%3DUMd3d4Gixo%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=UMd3d4Gixo&sp_cr=ZAZ
270,"HP 15-FD0079NS Laptop 15.6"" 16GB RAM 1TB SSD","66,900",https://amazon.in/HP-15-FD0079NS-Laptop-15-6-16GB/dp/B0D1YGX2NC/ref=sr_1_205?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-205
271,ThinkPad L430 Business Laptop | Core i5-3320M | 4GB RAM | 128GB SSD | Win10 Pro | 14inch | Office Ready,"11,990",https://amazon.in/ThinkPad-L430-Business-Laptop-i5-3320M/dp/B0GC8ZN4RZ/ref=sr_1_206?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-206
272,"ASUS Vivobook 16, Intel Core i5-12500H, 16GB RAM, 512GB SSD, FHD+ 60Hz 300Nits, 16"", Windows 11, MS Office Home, Transparent Silver, 1.88KG, X1605ZAC-MB541WS, Fingerprint, 42Whr Battery Laptop","59,500",https://amazon.in/ASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS/dp/B0DGLCTZXX/ref=sr_1_207?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-207
273,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN","35,990",https://amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_208?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-208
274,"HP 15, 13th Gen Intel Core i5-1334U with Turbo Boost, 16GB DDR4, 512GB SSD, (Win 11 Pro, MSO21 Pro, Black, 1.6 kg), 15.6-inch FHD Laptop, Ultra Durable, Finger Print, Type-C, Quick Heal Anti Virus","59,990",https://amazon.in/HP-i5-1334U-15-6-inch-Laptop-Durable/dp/B0DY1QRW1F/ref=sr_1_209?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-209
275,HP 247 G8 Notebook PC/14 inch(35.6 cm) HD Display/Micro-Edge/Anti-Glare/AMD Ryzen 5 /8GB RAM/512GB SSD/AMD Radeon Graphics/Windows 11 67U40PA,"38,999",https://amazon.in/HP-247-G8-Micro-Edge-Anti-Glare/dp/B0C43PRRGC/ref=sr_1_210?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-210
276,"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop","49,590",https://amazon.in/ASUS-Vivobook-i3-1315U-Integrated-X1504VA-NJ320WS/dp/B0CYTD8DVF/ref=sr_1_211?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-211
277,"HP 255 G10 Laptop for Home or Work, 16GB RAM DDR5, 512GB SSD, 15.6"" Full HD, Ryzen 3 7335U (Beats Intel i5-1135G7), HDMI, USB-C, Windows 11","50,809",https://amazon.in/HP-255-Laptop-i5-1135G7-Windows/dp/B0DCSYTVDD/ref=sr_1_212?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE&dib_tag=se&keywords=laptop&qid=1776263194&sprefix=lapto%2Caps%2C520&sr=8-212
278,"Dell 15 (Previously Inspiron) Laptop, 14th Gen Intel Core 3 100U Processor, 8GB DDR4, 512 SSD, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","49,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NTMyMzgxMDY1OTYzOTM0OjE3NzYyNjMxOTQ6c3BfYnRmOjMwMDg0MTQ4MzcwODMzMjo6MDo6&url=%2FDell-Previously-Inspiron-Processor-Display%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_213_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263194%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-213-spons%26aref%3DvwCMqEc1uX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=vwCMqEc1uX&sp_cr=ZAZ
279,"Primebook 2 Max 2026 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","28,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NjIxMDk4NzQ3ODMxNTk1OjE3NzYyNjMxMjQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcwNjM5MjAxMDAzMjo6Mzo6&url=%2FPrimebook-Storage-15-6-Inch-MediaTek-Keyboard%2Fdp%2FB0FFMQB3KL%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FFMQB3KL%26pd_rd_r%3D485a1464-77f3-4267-baab-dad4700ec6d9%26pd_rd_w%3DXNXZo%26pd_rd_wg%3DjENoX%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DHGWB1HD0QYP88T54EN2G%26qid%3D1776263124%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-20-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DzUANlRM61Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=zUANlRM61Y&sp_cr=ZAZ
280,"Lenovo LOQ, AMD Ryzen 5 7235HS, RTX 3050-6GB, 12GB RAM, 512GB SSD, FHD, 15.6""/39.6cm, 144Hz, Windows 11, Office Home 2024, Grey, 2.4Kg, 3 Mon. Game Pass, 83JC00EEIN, Gaming Laptop","72,890",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NTMyMzgxMDY1OTYzOTM0OjE3NzYyNjMxOTQ6c3BfYnRmOjMwMDY4ODkyNjQ2MzQzMjo6MDo6&url=%2FLenovo-7235HS-NVIDIA-Windows-83JC00EEIN%2Fdp%2FB0F8QJNTCZ%2Fref%3Dsr_1_214_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.8u6AgL470gtMuUCG5XEIMx6GH5MpBd4s7kRz4GRT2vDgQjASByg550uba0UxXaQ6HTkYVZEZxKDWVV7p4195fk_3xnlVBm5x-jkUJSpRNr2UoWBlc1pqdkWTRdc-Fz7l_SEbnmcSoux60rLvMlf58VA-WKhWN8WuwosjGl2IEpphCSjsnu0VkeuIqAfy_JZKKPb21AAx6cgPg0KxKChARzR96eKgNxMEDh94nih4zY4.s1_LYeFDX69xpXDcxDQqcQsjegADTywpY1UJCqwu0JE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263194%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-214-spons%26aref%3DRvkurkC0iB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=RvkurkC0iB&sp_cr=ZAZ
281,"Lenovo IdeaPad Slim 3, AMD Ryzen 5 5625U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office Home 2024, Grey, 1.6Kg, 82XM011AIN, Integrated AMD Radeon Graphics, Thin and Light Laptop","46,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMjM0MDEwNTIzMDI5NzUxOjE3NzYyNjMyMDA6c3BfYXRmX25leHQ6MzAwNTI1MjQwNDc3ODMyOjowOjo&url=%2FLenovo-IdeaPad-Integrated-Graphics-82XM00QDIN%2Fdp%2FB0F18LK3FB%2Fref%3Dsr_1_209_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.j-4vAMg-Atw_wG7tJFDZUuLDYODgUEQdUrBIXM8zlX9sb1G8cCO8ddx9f4RJ_HqwSnMLTfCS0SRCWB2jKBR408Dt_CBurFTQXVBiFgcSWHlDwjOGKsX5t52s6IYTmrb2ucMm4lfcuRAmFMlYrkQFYWlC_AotlvESbjmYC0I9O7bU-ZYlRBw2ktUZadwASka1gwqbN64b2lkYK1HVXiwAgCpVQNbkD4dRv8leMv5J5Rs.fsWtaT50qP2F8etb9L26LgTVP0B9w3r0_TkAYBjSERI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263200%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-209-spons%26aref%3DmOt8rQ7qFK%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=mOt8rQ7qFK&sp_cr=ZAZ
